ID_Registro,ID_Equipo,Fecha,Temperatura_C,Vibracion_mm_s,Horas_Operativas
7130,184,2020-10-24 01:00:00,142.81,4.92,76291.0
7131,462,2020-10-24 02:00:00,71.83,1.02,72790.0
7132,201,2020-10-24 03:00:00,999.0,4.9,98788.0
7133,193,2020-10-24 04:00:00,56.29,4.41,8913.0
7134,32,2020-10-24 05:00:00,54.28,2.24,70744.0
7135,346,2020-10-24 06:00:00,88.07,1.95,26347.0
7136,353,2020-10-24 07:00:00,102.68,3.45,65412.0
7137,293,2020-10-24 08:00:00,95.56,1.37,32867.0
7138,251,2020-10-24 09:00:00,53.89,2.51,75122.0
7139,13,2020-10-24 10:00:00,73.38,0.32,4581.0
7140,492,2020-10-24 11:00:00,143.09,1.95,43929.0
7141,472,2020-10-24 12:00:00,145.22,0.66,30281.0
7142,383,2020-10-24 13:00:00,77.83,1.42,40065.0
7143,236,2020-10-24 14:00:00,54.27,4.78,29123.0
7144,218,2020-10-24 15:00:00,101.06,2.54,21366.0
7145,292,2020-10-24 16:00:00,103.64,3.32,44490.0
7146,42,2020-10-24 17:00:00,146.5,2.93,5575.0
7147,486,2020-10-24 18:00:00,61.34,1.22,40472.0
7148,62,2020-10-24 19:00:00,101.28,1.4,58514.0
7149,392,2020-10-24 20:00:00,144.88,2.94,21909.0
7150,288,2020-10-24 21:00:00,89.68,3.89,34570.0
7151,473,2020-10-24 22:00:00,63.99,2.7,59168.0
7152,79,2020-10-24 23:00:00,55.73,0.58,95990.0
7153,435,2020-10-25 00:00:00,116.97,2.43,31827.0
7154,213,2020-10-25 01:00:00,99.83,2.82,28313.0
7155,159,2020-10-25 02:00:00,55.06,4.55,40116.0
7156,258,2020-10-25 03:00:00,125.55,0.79,28175.0
7157,246,2020-10-25 04:00:00,66.18,2.5,42552.0
7158,490,2020-10-25 05:00:00,57.79,3.54,35312.0
7159,383,2020-10-25 06:00:00,66.14,4.41,53629.0
7160,451,2020-10-25 07:00:00,73.65,4.73,6816.0
7161,189,2020-10-25 08:00:00,113.42,2.58,60136.0
7162,154,2020-10-25 09:00:00,96.97,2.4,93986.0
7163,130,2020-10-25 10:00:00,138.54,4.61,94387.0
7164,15,2020-10-25 11:00:00,74.1,1.44,1174.0
7165,297,2020-10-25 12:00:00,121.61,0.44,94907.0
7166,290,2020-10-25 13:00:00,139.07,3.6,31224.0
7167,492,2020-10-25 14:00:00,80.09,1.28,65583.0
7168,144,2020-10-25 15:00:00,87.85,1.11,67948.0
7169,367,2020-10-25 16:00:00,51.63,1.06,20824.0
7170,469,2020-10-25 17:00:00,56.34,3.88,31075.0
7171,211,2020-10-25 18:00:00,81.95,2.19,69981.0
7172,46,2020-10-25 19:00:00,138.81,4.11,6967.0
7173,391,2020-10-25 20:00:00,50.2,1.06,58956.0
7174,494,2020-10-25 21:00:00,121.65,4.13,61545.0
7175,241,2020-10-25 22:00:00,132.08,4.12,28899.0
7176,338,2020-10-25 23:00:00,147.08,0.46,65366.0
7177,356,2020-10-26 00:00:00,68.95,0.31,78600.0
7178,480,2020-10-26 01:00:00,86.41,1.54,63244.0
7179,405,2020-10-26 02:00:00,109.01,2.17,97974.0
7180,499,2020-10-26 03:00:00,62.18,2.6,41317.0
7181,288,2020-10-26 04:00:00,136.75,3.57,16559.0
7182,38,2020-10-26 05:00:00,118.79,2.26,30056.0
7183,467,2020-10-26 06:00:00,60.09,2.31,14058.0
7184,181,2020-10-26 07:00:00,93.22,2.63,89932.0
7185,39,2020-10-26 08:00:00,50.79,1.72,3018.0
7186,222,2020-10-26 09:00:00,51.28,4.86,88943.0
7187,470,2020-10-26 10:00:00,101.72,0.21,36427.0
7188,197,2020-10-26 11:00:00,87.55,0.62,64411.0
7189,326,2020-10-26 12:00:00,146.66,4.96,50512.0
7190,181,2020-10-26 13:00:00,132.04,4.28,95195.0
7191,439,2020-10-26 14:00:00,143.65,1.84,78478.0
7192,435,2020-10-26 15:00:00,94.16,0.2,54774.0
7193,425,2020-10-26 16:00:00,58.49,2.67,
7194,238,2020-10-26 17:00:00,105.32,4.86,65105.0
7195,27,2020-10-26 18:00:00,149.23,2.98,68278.0
7196,46,2020-10-26 19:00:00,56.47,2.29,57255.0
7197,5,2020-10-26 20:00:00,148.14,4.53,81904.0
7198,224,2020-10-26 21:00:00,79.7,4.08,10637.0
7199,39,2020-10-26 22:00:00,128.3,4.2,12528.0
7200,64,2020-10-26 23:00:00,100.5,4.14,65097.0
7201,35,2020-10-27 00:00:00,64.03,1.92,56089.0
7202,263,2020-10-27 01:00:00,103.48,2.16,57924.0
7203,225,2020-10-27 02:00:00,77.73,0.93,6802.0
7204,340,2020-10-27 03:00:00,140.58,0.97,15411.0
7205,199,2020-10-27 04:00:00,100.94,0.19,17464.0
7206,272,2020-10-27 05:00:00,105.2,4.59,81553.0
7207,158,2020-10-27 06:00:00,146.36,4.48,7917.0
7208,461,2020-10-27 07:00:00,135.42,4.34,48320.0
7209,338,2020-10-27 08:00:00,67.94,0.99,1688.0
7210,386,2020-10-27 09:00:00,122.88,4.33,90918.0
7211,468,2020-10-27 10:00:00,87.52,2.78,70933.0
7212,495,2020-10-27 11:00:00,138.05,4.5,84081.0
7213,381,2020-10-27 12:00:00,128.0,0.52,71165.0
7214,372,2020-10-27 13:00:00,50.89,3.74,35905.0
7215,491,2020-10-27 14:00:00,104.87,4.79,86810.0
7216,55,2020-10-27 15:00:00,99.46,1.8,34702.0
7217,150,2020-10-27 16:00:00,138.31,4.17,1574.0
7218,359,2020-10-27 17:00:00,143.49,0.47,8903.0
7219,353,2020-10-27 18:00:00,88.42,3.4,9173.0
7220,482,2020-10-27 19:00:00,139.13,1.12,25267.0
7221,457,2020-10-27 20:00:00,91.45,2.4,2608.0
7222,207,2020-10-27 21:00:00,66.25,1.74,37250.0
7223,369,2020-10-27 22:00:00,134.92,4.3,39886.0
7224,390,2020-10-27 23:00:00,101.13,2.53,95134.0
7225,61,2020-10-28 00:00:00,108.27,2.67,53444.0
7226,143,2020-10-28 01:00:00,53.92,4.76,89150.0
7227,258,2020-10-28 02:00:00,146.14,4.28,64066.0
7228,78,2020-10-28 03:00:00,107.82,2.9,15558.0
7229,40,2020-10-28 04:00:00,115.24,1.17,69929.0
7230,473,2020-10-28 05:00:00,122.17,4.16,81173.0
7231,291,2020-10-28 06:00:00,101.25,1.48,42013.0
7232,136,2020-10-28 07:00:00,121.19,2.16,64635.0
7233,493,2020-10-28 08:00:00,61.75,1.64,92552.0
7234,201,2020-10-28 09:00:00,119.34,1.75,27377.0
7235,292,2020-10-28 10:00:00,131.46,2.36,69256.0
7236,107,2020-10-28 11:00:00,57.97,0.24,58318.0
7237,449,2020-10-28 12:00:00,69.98,3.46,25135.0
7238,411,2020-10-28 13:00:00,113.66,3.64,93514.0
7239,450,2020-10-28 14:00:00,146.62,1.47,6336.0
7240,393,2020-10-28 15:00:00,119.07,0.53,70578.0
7241,204,2020-10-28 16:00:00,90.66,4.16,10182.0
7242,86,2020-10-28 17:00:00,117.73,3.77,17023.0
7243,485,2020-10-28 18:00:00,51.78,0.65,99689.0
7244,47,2020-10-28 19:00:00,51.55,0.69,88551.0
7245,62,2020-10-28 20:00:00,132.19,3.03,73001.0
7246,366,2020-10-28 21:00:00,107.23,3.05,70980.0
7247,330,2020-10-28 22:00:00,54.38,2.67,88622.0
7248,445,2020-10-28 23:00:00,75.31,3.76,65157.0
7249,80,2020-10-29 00:00:00,109.37,0.75,13384.0
7250,370,2020-10-29 01:00:00,105.13,3.61,3027.0
7251,96,2020-10-29 02:00:00,140.22,2.15,58799.0
7252,284,2020-10-29 03:00:00,121.31,2.15,20815.0
7253,463,2020-10-29 04:00:00,148.3,2.76,50640.0
7254,14,2020-10-29 05:00:00,82.77,1.63,93465.0
7255,382,2020-10-29 06:00:00,71.53,3.52,78410.0
7256,412,2020-10-29 07:00:00,137.7,2.68,75459.0
7257,249,2020-10-29 08:00:00,75.36,1.43,94505.0
7258,315,2020-10-29 09:00:00,138.4,3.93,82752.0
7259,102,2020-10-29 10:00:00,56.87,1.76,95295.0
7260,90,2020-10-29 11:00:00,72.15,4.89,90156.0
7261,312,2020-10-29 12:00:00,108.37,4.62,68284.0
7262,131,2020-10-29 13:00:00,96.76,4.48,7073.0
7263,360,2020-10-29 14:00:00,148.69,1.95,98510.0
7264,306,2020-10-29 15:00:00,50.9,4.94,65915.0
7265,337,2020-10-29 16:00:00,87.18,1.67,17275.0
7266,358,2020-10-29 17:00:00,134.3,0.83,64230.0
7267,227,2020-10-29 18:00:00,84.68,0.91,9765.0
7268,92,2020-10-29 19:00:00,143.26,1.22,41120.0
7269,309,2020-10-29 20:00:00,133.04,1.72,72705.0
7270,246,2020-10-29 21:00:00,51.45,4.04,26342.0
7271,373,2020-10-29 22:00:00,136.14,0.17,28597.0
7272,176,2020-10-29 23:00:00,78.88,1.02,59815.0
7273,129,2020-10-30 00:00:00,64.2,4.49,2126.0
7274,484,2020-10-30 01:00:00,146.54,2.18,919.0
7275,454,2020-10-30 02:00:00,95.4,3.63,89113.0
7276,487,2020-10-30 03:00:00,107.5,4.97,46274.0
7277,65,2020-10-30 04:00:00,125.4,0.73,16129.0
7278,23,2020-10-30 05:00:00,88.16,4.57,70315.0
7279,403,2020-10-30 06:00:00,137.29,2.62,37966.0
7280,248,2020-10-30 07:00:00,60.86,4.33,13062.0
7281,132,2020-10-30 08:00:00,125.65,1.32,73701.0
7282,312,2020-10-30 09:00:00,63.28,4.08,20039.0
7283,420,2020-10-30 10:00:00,101.28,4.5,36475.0
7284,430,2020-10-30 11:00:00,51.73,3.35,53012.0
7285,262,2020-10-30 12:00:00,104.08,4.88,27984.0
7286,228,2020-10-30 13:00:00,130.6,3.29,75556.0
7287,238,2020-10-30 14:00:00,145.12,1.97,23052.0
7288,160,2020-10-30 15:00:00,93.52,1.76,16247.0
7289,158,2020-10-30 16:00:00,126.78,1.4,87456.0
7290,111,2020-10-30 17:00:00,51.94,2.43,32429.0
7291,115,2020-10-30 18:00:00,77.76,2.16,29414.0
7292,362,2020-10-30 19:00:00,52.92,4.57,80149.0
7293,462,2020-10-30 20:00:00,67.35,2.57,59294.0
7294,38,2020-10-30 21:00:00,140.87,3.47,47084.0
7295,439,2020-10-30 22:00:00,74.41,3.77,97263.0
7296,193,2020-10-30 23:00:00,114.66,3.89,43149.0
7297,2,2020-10-31 00:00:00,67.7,4.11,20941.0
7298,104,2020-10-31 01:00:00,90.1,3.1,86224.0
7299,158,2020-10-31 02:00:00,56.19,2.39,61812.0
7300,399,2020-10-31 03:00:00,51.22,3.82,65313.0
7301,448,2020-10-31 04:00:00,102.35,0.52,1376.0
7302,228,2020-10-31 05:00:00,96.71,3.39,55639.0
7303,49,2020-10-31 06:00:00,62.2,3.74,14328.0
7304,29,2020-10-31 07:00:00,76.89,3.28,96307.0
7305,29,2020-10-31 08:00:00,103.35,2.39,52979.0
7306,460,2020-10-31 09:00:00,137.68,2.58,13272.0
7307,440,2020-10-31 10:00:00,117.51,2.32,74424.0
7308,450,2020-10-31 11:00:00,99.51,4.86,67682.0
7309,54,2020-10-31 12:00:00,84.73,2.13,57524.0
7310,183,2020-10-31 13:00:00,93.81,0.63,56543.0
7311,22,2020-10-31 14:00:00,123.43,4.09,25742.0
7312,208,2020-10-31 15:00:00,93.87,3.69,50981.0
7313,73,2020-10-31 16:00:00,89.7,1.77,75304.0
7314,3,2020-10-31 17:00:00,113.58,0.79,74508.0
7315,23,2020-10-31 18:00:00,147.79,1.6,95378.0
7316,165,2020-10-31 19:00:00,132.12,1.07,6089.0
7317,245,2020-10-31 20:00:00,87.23,4.12,75146.0
7318,282,2020-10-31 21:00:00,115.74,4.43,99897.0
7319,474,2020-10-31 22:00:00,136.67,0.36,70992.0
7320,36,2020-10-31 23:00:00,90.24,2.66,32574.0
7321,400,2020-11-01 00:00:00,56.63,1.49,9900.0
7322,133,2020-11-01 01:00:00,85.87,3.65,9143.0
7323,405,2020-11-01 02:00:00,146.95,4.11,6671.0
7324,426,2020-11-01 03:00:00,149.61,2.82,53037.0
7325,362,2020-11-01 04:00:00,112.11,4.96,1025.0
7326,446,2020-11-01 05:00:00,101.69,1.75,22741.0
7327,115,2020-11-01 06:00:00,84.95,0.93,45499.0
7328,145,2020-11-01 07:00:00,121.87,3.62,87380.0
7329,122,2020-11-01 08:00:00,106.48,4.77,59993.0
7330,25,2020-11-01 09:00:00,140.12,0.75,93637.0
7331,225,2020-11-01 10:00:00,91.45,0.39,37126.0
7332,67,2020-11-01 11:00:00,66.51,4.48,9075.0
7333,391,2020-11-01 12:00:00,72.51,2.26,13240.0
7334,38,2020-11-01 13:00:00,63.45,1.21,82008.0
7335,95,2020-11-01 14:00:00,94.76,4.6,78325.0
7336,194,2020-11-01 15:00:00,63.03,3.14,1457.0
7337,121,2020-11-01 16:00:00,90.07,2.39,89142.0
7338,302,2020-11-01 17:00:00,55.83,2.32,29276.0
7339,331,2020-11-01 18:00:00,89.84,1.95,30998.0
7340,199,2020-11-01 19:00:00,128.38,0.38,82838.0
7341,156,2020-11-01 20:00:00,85.7,1.79,28044.0
7342,96,2020-11-01 21:00:00,119.15,2.58,450.0
7343,114,2020-11-01 22:00:00,108.43,4.23,4396.0
7344,458,2020-11-01 23:00:00,128.06,2.3,77277.0
7345,167,2020-11-02 00:00:00,122.02,1.29,63282.0
7346,127,2020-11-02 01:00:00,61.45,4.39,74930.0
7347,31,2020-11-02 02:00:00,128.06,0.41,32417.0
7348,310,2020-11-02 03:00:00,88.77,1.21,67130.0
7349,258,2020-11-02 04:00:00,133.94,4.24,1273.0
7350,211,2020-11-02 05:00:00,129.46,3.18,66156.0
7351,130,2020-11-02 06:00:00,127.08,3.93,88263.0
7352,37,2020-11-02 07:00:00,68.09,3.08,990.0
7353,145,2020-11-02 08:00:00,98.22,0.22,61199.0
7354,166,2020-11-02 09:00:00,50.5,3.64,51397.0
7355,336,2020-11-02 10:00:00,71.16,1.85,67318.0
7356,235,2020-11-02 11:00:00,83.35,2.27,15423.0
7357,117,2020-11-02 12:00:00,121.59,4.59,42072.0
7358,347,2020-11-02 13:00:00,92.6,2.35,30538.0
7359,162,2020-11-02 14:00:00,108.01,0.51,79511.0
7360,48,2020-11-02 15:00:00,55.27,1.21,47177.0
7361,287,2020-11-02 16:00:00,93.14,3.71,91798.0
7362,159,2020-11-02 17:00:00,66.23,3.2,76837.0
7363,300,2020-11-02 18:00:00,54.44,1.8,62919.0
7364,338,2020-11-02 19:00:00,102.84,4.18,42560.0
7365,168,2020-11-02 20:00:00,142.37,0.12,89132.0
7366,79,2020-11-02 21:00:00,141.43,4.56,16578.0
7367,401,2020-11-02 22:00:00,123.37,3.16,6885.0
7368,86,2020-11-02 23:00:00,62.16,0.62,10859.0
7369,274,2020-11-03 00:00:00,80.28,0.24,36167.0
7370,498,2020-11-03 01:00:00,74.12,1.79,90767.0
7371,400,2020-11-03 02:00:00,133.68,1.06,80725.0
7372,79,2020-11-03 03:00:00,103.88,4.5,10334.0
7373,358,2020-11-03 04:00:00,98.32,4.04,65475.0
7374,483,2020-11-03 05:00:00,136.61,2.24,44541.0
7375,145,2020-11-03 06:00:00,112.45,1.37,45220.0
7376,397,2020-11-03 07:00:00,77.41,3.13,93981.0
7377,222,2020-11-03 08:00:00,88.24,2.36,9975.0
7378,324,2020-11-03 09:00:00,111.9,1.71,4058.0
7379,225,2020-11-03 10:00:00,62.82,1.4,3100.0
7380,382,2020-11-03 11:00:00,86.2,3.29,37802.0
7381,176,2020-11-03 12:00:00,69.3,1.74,27659.0
7382,152,2020-11-03 13:00:00,86.96,2.75,12122.0
7383,342,2020-11-03 14:00:00,130.78,2.67,71076.0
7384,322,2020-11-03 15:00:00,114.38,2.25,56960.0
7385,86,2020-11-03 16:00:00,128.36,2.19,17873.0
7386,245,2020-11-03 17:00:00,51.96,2.04,
7387,278,2020-11-03 18:00:00,61.52,1.83,48074.0
7388,5,2020-11-03 19:00:00,131.28,2.5,85905.0
7389,164,2020-11-03 20:00:00,51.03,0.72,75418.0
7390,11,2020-11-03 21:00:00,117.13,0.62,85005.0
7391,219,2020-11-03 22:00:00,91.74,0.12,61413.0
7392,249,2020-11-03 23:00:00,111.89,1.97,45400.0
7393,127,2020-11-04 00:00:00,145.94,3.97,61317.0
7394,294,2020-11-04 01:00:00,136.09,4.6,90420.0
7395,199,2020-11-04 02:00:00,147.63,3.26,92034.0
7396,479,2020-11-04 03:00:00,65.42,2.24,15026.0
7397,54,2020-11-04 04:00:00,131.14,3.07,91354.0
7398,231,2020-11-04 05:00:00,143.68,4.26,22738.0
7399,66,2020-11-04 06:00:00,125.21,0.16,15649.0
7400,45,2020-11-04 07:00:00,103.82,1.45,81794.0
7401,268,2020-11-04 08:00:00,122.66,1.01,87133.0
7402,25,2020-11-04 09:00:00,137.43,2.17,44270.0
7403,363,2020-11-04 10:00:00,98.14,3.23,4204.0
7404,328,2020-11-04 11:00:00,113.09,2.88,74563.0
7405,431,2020-11-04 12:00:00,115.78,3.83,22104.0
7406,489,2020-11-04 13:00:00,115.22,1.53,19567.0
7407,123,2020-11-04 14:00:00,92.2,2.35,45646.0
7408,433,2020-11-04 15:00:00,146.06,2.73,1768.0
7409,53,2020-11-04 16:00:00,70.2,4.77,3508.0
7410,350,2020-11-04 17:00:00,149.06,1.23,41640.0
7411,190,2020-11-04 18:00:00,58.48,1.56,85421.0
7412,338,2020-11-04 19:00:00,92.43,3.53,96919.0
7413,491,2020-11-04 20:00:00,66.43,0.17,42112.0
7414,17,2020-11-04 21:00:00,105.26,1.2,50846.0
7415,268,2020-11-04 22:00:00,141.29,2.24,98598.0
7416,356,2020-11-04 23:00:00,129.12,4.5,4957.0
7417,338,2020-11-05 00:00:00,132.94,1.79,76355.0
7418,284,2020-11-05 01:00:00,107.13,1.46,77406.0
7419,174,2020-11-05 02:00:00,56.08,2.15,57998.0
7420,174,2020-11-05 03:00:00,120.99,0.85,29463.0
7421,406,2020-11-05 04:00:00,97.82,4.43,16266.0
7422,471,2020-11-05 05:00:00,126.36,2.48,66304.0
7423,180,2020-11-05 06:00:00,131.0,4.67,43168.0
7424,269,2020-11-05 07:00:00,60.07,3.28,18105.0
7425,15,2020-11-05 08:00:00,68.69,2.25,83845.0
7426,317,2020-11-05 09:00:00,64.79,1.67,14360.0
7427,493,2020-11-05 10:00:00,67.45,3.53,18724.0
7428,277,2020-11-05 11:00:00,79.32,0.33,78713.0
7429,380,2020-11-05 12:00:00,122.61,1.16,45324.0
7430,434,2020-11-05 13:00:00,145.37,4.81,51767.0
7431,381,2020-11-05 14:00:00,50.27,1.4,54829.0
7432,372,2020-11-05 15:00:00,58.53,0.88,31563.0
7433,252,2020-11-05 16:00:00,100.06,0.28,82543.0
7434,216,2020-11-05 17:00:00,111.4,3.04,27030.0
7435,222,2020-11-05 18:00:00,53.22,4.58,89816.0
7436,33,2020-11-05 19:00:00,74.98,0.64,81211.0
7437,251,2020-11-05 20:00:00,123.11,3.95,30684.0
7438,159,2020-11-05 21:00:00,72.32,0.43,18500.0
7439,176,2020-11-05 22:00:00,73.36,0.76,22987.0
7440,287,2020-11-05 23:00:00,75.21,2.05,92329.0
7441,385,2020-11-06 00:00:00,91.53,3.53,82670.0
7442,411,2020-11-06 01:00:00,144.31,2.14,48253.0
7443,307,2020-11-06 02:00:00,69.5,1.87,71330.0
7444,150,2020-11-06 03:00:00,90.32,3.9,69799.0
7445,499,2020-11-06 04:00:00,65.47,0.61,11466.0
7446,213,2020-11-06 05:00:00,77.66,0.52,30660.0
7447,315,2020-11-06 06:00:00,66.82,1.92,63616.0
7448,292,2020-11-06 07:00:00,143.15,3.26,15772.0
7449,289,2020-11-06 08:00:00,55.26,1.04,99519.0
7450,45,2020-11-06 09:00:00,123.38,4.66,64063.0
7451,455,2020-11-06 10:00:00,109.37,0.69,51404.0
7452,58,2020-11-06 11:00:00,110.96,0.8,75931.0
7453,461,2020-11-06 12:00:00,131.96,3.96,70451.0
7454,311,2020-11-06 13:00:00,57.59,1.79,390.0
7455,304,2020-11-06 14:00:00,89.06,0.19,53862.0
7456,320,2020-11-06 15:00:00,90.75,2.37,76527.0
7457,53,2020-11-06 16:00:00,117.29,3.47,85977.0
7458,429,2020-11-06 17:00:00,119.68,1.66,47180.0
7459,294,2020-11-06 18:00:00,105.29,2.38,25497.0
7460,360,2020-11-06 19:00:00,101.25,1.07,54817.0
7461,98,2020-11-06 20:00:00,113.89,1.35,64502.0
7462,119,2020-11-06 21:00:00,66.84,1.37,15554.0
7463,399,2020-11-06 22:00:00,149.99,1.76,73864.0
7464,12,2020-11-06 23:00:00,53.84,1.22,71327.0
7465,453,2020-11-07 00:00:00,128.72,3.4,9719.0
7466,43,2020-11-07 01:00:00,78.82,3.38,10028.0
7467,439,2020-11-07 02:00:00,106.28,3.05,44423.0
7468,187,2020-11-07 03:00:00,149.51,3.68,57250.0
7469,144,2020-11-07 04:00:00,56.09,4.97,25796.0
7470,454,2020-11-07 05:00:00,148.56,0.64,53977.0
7471,129,2020-11-07 06:00:00,85.26,2.5,70334.0
7472,195,2020-11-07 07:00:00,55.79,1.7,47381.0
7473,212,2020-11-07 08:00:00,50.99,2.2,88456.0
7474,465,2020-11-07 09:00:00,131.79,2.37,68756.0
7475,481,2020-11-07 10:00:00,91.93,4.01,59652.0
7476,368,2020-11-07 11:00:00,147.52,3.16,12344.0
7477,165,2020-11-07 12:00:00,50.82,4.0,16871.0
7478,304,2020-11-07 13:00:00,63.03,2.81,46362.0
7479,400,2020-11-07 14:00:00,85.41,0.42,82454.0
7480,364,2020-11-07 15:00:00,53.51,3.43,68801.0
7481,428,2020-11-07 16:00:00,136.68,0.24,98257.0
7482,371,2020-11-07 17:00:00,132.57,2.29,84363.0
7483,378,2020-11-07 18:00:00,50.27,3.56,20466.0
7484,294,2020-11-07 19:00:00,87.01,3.97,420.0
7485,360,2020-11-07 20:00:00,149.67,0.24,7889.0
7486,359,2020-11-07 21:00:00,148.6,2.91,6964.0
7487,32,2020-11-07 22:00:00,106.25,4.13,39425.0
7488,175,2020-11-07 23:00:00,90.09,0.67,25483.0
7489,24,2020-11-08 00:00:00,141.48,2.36,75976.0
7490,200,2020-11-08 01:00:00,138.19,2.03,70668.0
7491,15,2020-11-08 02:00:00,68.21,1.67,72664.0
7492,438,2020-11-08 03:00:00,141.98,1.57,80322.0
7493,100,2020-11-08 04:00:00,145.25,3.56,81822.0
7494,309,2020-11-08 05:00:00,82.29,1.56,34899.0
7495,475,2020-11-08 06:00:00,145.09,0.92,81520.0
7496,168,2020-11-08 07:00:00,62.01,0.82,64994.0
7497,247,2020-11-08 08:00:00,130.16,4.63,46001.0
7498,377,2020-11-08 09:00:00,98.94,4.5,53909.0
7499,28,2020-11-08 10:00:00,87.34,1.96,65489.0
7500,166,2020-11-08 11:00:00,134.21,3.66,67943.0
7501,429,2020-11-08 12:00:00,103.82,0.75,90202.0
7502,42,2020-11-08 13:00:00,100.01,3.97,52079.0
7503,187,2020-11-08 14:00:00,96.37,0.92,58889.0
7504,253,2020-11-08 15:00:00,78.98,0.74,32143.0
7505,385,2020-11-08 16:00:00,62.92,0.35,53579.0
7506,270,2020-11-08 17:00:00,79.7,1.76,15707.0
7507,119,2020-11-08 18:00:00,68.49,0.43,36561.0
7508,450,2020-11-08 19:00:00,97.02,2.59,18845.0
7509,377,2020-11-08 20:00:00,53.11,4.06,76100.0
7510,232,2020-11-08 21:00:00,97.71,4.38,57399.0
7511,314,2020-11-08 22:00:00,57.79,4.44,42461.0
7512,257,2020-11-08 23:00:00,120.81,3.89,33614.0
7513,378,2020-11-09 00:00:00,73.38,4.13,5792.0
7514,334,2020-11-09 01:00:00,50.22,4.92,7934.0
7515,302,2020-11-09 02:00:00,78.04,1.11,24298.0
7516,465,2020-11-09 03:00:00,91.28,0.21,24368.0
7517,151,2020-11-09 04:00:00,54.99,3.02,9468.0
7518,458,2020-11-09 05:00:00,75.88,0.25,7236.0
7519,151,2020-11-09 06:00:00,131.74,1.25,47453.0
7520,248,2020-11-09 07:00:00,57.26,4.38,17832.0
7521,13,2020-11-09 08:00:00,105.49,4.88,15970.0
7522,115,2020-11-09 09:00:00,999.0,3.3,66137.0
7523,303,2020-11-09 10:00:00,53.97,4.22,
7524,76,2020-11-09 11:00:00,133.64,0.73,45364.0
7525,374,2020-11-09 12:00:00,107.61,4.62,18980.0
7526,398,2020-11-09 13:00:00,52.44,4.9,57657.0
7527,467,2020-11-09 14:00:00,93.88,1.85,33886.0
7528,470,2020-11-09 15:00:00,121.55,3.28,16047.0
7529,367,2020-11-09 16:00:00,99.95,1.47,91249.0
7530,336,2020-11-09 17:00:00,142.45,1.42,88325.0
7531,88,2020-11-09 18:00:00,129.76,0.25,54188.0
7532,256,2020-11-09 19:00:00,108.61,0.89,53943.0
7533,50,2020-11-09 20:00:00,98.34,4.46,29263.0
7534,346,2020-11-09 21:00:00,83.8,4.41,19016.0
7535,181,2020-11-09 22:00:00,130.29,2.87,10062.0
7536,88,2020-11-09 23:00:00,70.11,3.67,94413.0
7537,162,2020-11-10 00:00:00,145.56,2.42,6996.0
7538,385,2020-11-10 01:00:00,111.55,3.37,23227.0
7539,427,2020-11-10 02:00:00,95.15,4.35,62722.0
7540,210,2020-11-10 03:00:00,115.23,4.11,94579.0
7541,130,2020-11-10 04:00:00,112.7,1.42,33315.0
7542,476,2020-11-10 05:00:00,83.36,0.18,53314.0
7543,112,2020-11-10 06:00:00,108.84,3.03,72401.0
7544,344,2020-11-10 07:00:00,91.04,1.31,60462.0
7545,75,2020-11-10 08:00:00,104.0,4.55,73196.0
7546,440,2020-11-10 09:00:00,107.77,4.34,87667.0
7547,327,2020-11-10 10:00:00,61.11,0.71,31149.0
7548,57,2020-11-10 11:00:00,58.68,2.86,52347.0
7549,12,2020-11-10 12:00:00,56.21,2.01,29926.0
7550,469,2020-11-10 13:00:00,52.31,2.7,7927.0
7551,298,2020-11-10 14:00:00,97.39,1.93,3945.0
7552,88,2020-11-10 15:00:00,71.92,1.03,72269.0
7553,143,2020-11-10 16:00:00,58.45,2.19,49281.0
7554,222,2020-11-10 17:00:00,73.37,4.03,3438.0
7555,7,2020-11-10 18:00:00,77.5,3.83,73880.0
7556,125,2020-11-10 19:00:00,149.98,4.19,33744.0
7557,207,2020-11-10 20:00:00,102.8,3.13,73228.0
7558,309,2020-11-10 21:00:00,106.78,4.5,90351.0
7559,246,2020-11-10 22:00:00,86.93,0.89,22132.0
7560,375,2020-11-10 23:00:00,111.36,4.44,66136.0
7561,324,2020-11-11 00:00:00,52.08,0.7,92276.0
7562,18,2020-11-11 01:00:00,147.74,3.74,66065.0
7563,201,2020-11-11 02:00:00,92.8,3.55,62354.0
7564,94,2020-11-11 03:00:00,82.43,3.24,51552.0
7565,281,2020-11-11 04:00:00,137.51,2.42,88456.0
7566,357,2020-11-11 05:00:00,99.3,3.8,39851.0
7567,443,2020-11-11 06:00:00,112.04,0.71,37725.0
7568,452,2020-11-11 07:00:00,98.36,0.53,69120.0
7569,329,2020-11-11 08:00:00,96.77,4.61,6277.0
7570,96,2020-11-11 09:00:00,87.38,3.18,23231.0
7571,81,2020-11-11 10:00:00,137.03,4.66,59685.0
7572,343,2020-11-11 11:00:00,129.45,3.26,66333.0
7573,301,2020-11-11 12:00:00,57.53,3.55,38377.0
7574,166,2020-11-11 13:00:00,148.22,0.32,10287.0
7575,316,2020-11-11 14:00:00,103.33,1.96,38952.0
7576,10,2020-11-11 15:00:00,62.68,1.23,85234.0
7577,166,2020-11-11 16:00:00,73.16,1.32,48888.0
7578,342,2020-11-11 17:00:00,105.21,3.41,75070.0
7579,142,2020-11-11 18:00:00,110.77,2.27,27368.0
