ID_Registro,ID_Equipo,Fecha,Temperatura_C,Vibracion_mm_s,Horas_Operativas
8010,410,2020-11-29 17:00:00,50.09,4.97,64221.0
8011,340,2020-11-29 18:00:00,132.1,4.29,35096.0
8012,358,2020-11-29 19:00:00,68.14,4.02,93104.0
8013,490,2020-11-29 20:00:00,102.33,0.27,17581.0
8014,176,2020-11-29 21:00:00,112.41,3.6,84877.0
8015,450,2020-11-29 22:00:00,78.28,4.33,30621.0
8016,395,2020-11-29 23:00:00,103.88,2.79,77286.0
8017,73,2020-11-30 00:00:00,86.1,4.89,91505.0
8018,315,2020-11-30 01:00:00,112.62,0.51,74556.0
8019,276,2020-11-30 02:00:00,109.48,0.69,64630.0
8020,347,2020-11-30 03:00:00,52.41,2.89,1106.0
8021,233,2020-11-30 04:00:00,62.7,0.78,73236.0
8022,106,2020-11-30 05:00:00,50.87,4.35,99581.0
8023,333,2020-11-30 06:00:00,52.65,4.07,91291.0
8024,206,2020-11-30 07:00:00,111.38,3.63,61033.0
8025,367,2020-11-30 08:00:00,125.88,3.37,61072.0
8026,47,2020-11-30 09:00:00,92.72,0.77,36414.0
8027,122,2020-11-30 10:00:00,86.25,0.34,56410.0
8028,66,2020-11-30 11:00:00,76.75,4.32,68711.0
8029,282,2020-11-30 12:00:00,107.37,3.65,702.0
8030,305,2020-11-30 13:00:00,128.28,1.01,12249.0
8031,177,2020-11-30 14:00:00,125.34,4.14,13037.0
8032,207,2020-11-30 15:00:00,67.96,0.11,94864.0
8033,63,2020-11-30 16:00:00,63.31,1.04,48093.0
8034,484,2020-11-30 17:00:00,131.58,2.62,26790.0
8035,339,2020-11-30 18:00:00,72.7,0.21,87031.0
8036,151,2020-11-30 19:00:00,106.69,4.18,82911.0
8037,329,2020-11-30 20:00:00,148.21,0.96,7528.0
8038,79,2020-11-30 21:00:00,91.15,2.28,72710.0
8039,73,2020-11-30 22:00:00,90.78,4.02,23913.0
8040,229,2020-11-30 23:00:00,148.53,3.59,30240.0
8041,370,2020-12-01 00:00:00,119.67,0.65,39213.0
8042,253,2020-12-01 01:00:00,73.11,4.84,40212.0
8043,338,2020-12-01 02:00:00,73.37,2.43,61212.0
8044,479,2020-12-01 03:00:00,86.43,3.7,91137.0
8045,1,2020-12-01 04:00:00,131.59,3.45,31742.0
8046,205,2020-12-01 05:00:00,123.62,0.44,49694.0
8047,327,2020-12-01 06:00:00,50.74,4.47,60297.0
8048,346,2020-12-01 07:00:00,54.68,2.36,9646.0
8049,353,2020-12-01 08:00:00,94.9,2.63,69456.0
8050,200,2020-12-01 09:00:00,54.26,4.43,96559.0
8051,350,2020-12-01 10:00:00,130.12,0.9,5908.0
8052,359,2020-12-01 11:00:00,57.33,0.7,45054.0
8053,253,2020-12-01 12:00:00,97.87,3.26,87953.0
8054,333,2020-12-01 13:00:00,72.93,1.48,78721.0
8055,146,2020-12-01 14:00:00,106.98,1.39,91032.0
8056,483,2020-12-01 15:00:00,117.82,3.99,36181.0
8057,322,2020-12-01 16:00:00,79.58,0.97,23261.0
8058,177,2020-12-01 17:00:00,125.49,0.35,11858.0
8059,129,2020-12-01 18:00:00,101.74,1.86,44881.0
8060,199,2020-12-01 19:00:00,121.9,2.56,875.0
8061,488,2020-12-01 20:00:00,133.92,2.09,3225.0
8062,203,2020-12-01 21:00:00,119.58,1.12,59851.0
8063,315,2020-12-01 22:00:00,96.01,0.29,58902.0
8064,344,2020-12-01 23:00:00,53.91,1.97,9438.0
8065,303,2020-12-02 00:00:00,66.61,4.63,71954.0
8066,414,2020-12-02 01:00:00,73.01,1.75,46542.0
8067,46,2020-12-02 02:00:00,121.49,3.28,12072.0
8068,192,2020-12-02 03:00:00,114.93,2.74,70799.0
8069,409,2020-12-02 04:00:00,126.01,1.84,92859.0
8070,112,2020-12-02 05:00:00,111.56,1.71,75042.0
8071,312,2020-12-02 06:00:00,97.22,4.42,36452.0
8072,36,2020-12-02 07:00:00,80.74,0.95,82343.0
8073,190,2020-12-02 08:00:00,110.72,4.83,62480.0
8074,401,2020-12-02 09:00:00,137.25,1.9,10046.0
8075,37,2020-12-02 10:00:00,71.74,0.23,98764.0
8076,488,2020-12-02 11:00:00,73.36,2.89,26370.0
8077,462,2020-12-02 12:00:00,108.43,1.11,67818.0
8078,49,2020-12-02 13:00:00,69.17,3.76,10574.0
8079,8,2020-12-02 14:00:00,60.36,1.02,93045.0
8080,326,2020-12-02 15:00:00,112.37,0.35,61432.0
8081,383,2020-12-02 16:00:00,100.45,4.51,38528.0
8082,137,2020-12-02 17:00:00,56.11,4.57,23290.0
8083,32,2020-12-02 18:00:00,142.83,1.62,41012.0
8084,494,2020-12-02 19:00:00,128.33,4.88,36803.0
8085,256,2020-12-02 20:00:00,71.15,4.5,65247.0
8086,154,2020-12-02 21:00:00,116.91,4.88,70484.0
8087,206,2020-12-02 22:00:00,60.99,4.05,17900.0
8088,481,2020-12-02 23:00:00,139.65,3.66,94340.0
8089,175,2020-12-03 00:00:00,140.75,4.2,40986.0
8090,307,2020-12-03 01:00:00,127.79,1.95,6266.0
8091,145,2020-12-03 02:00:00,119.82,0.41,17601.0
8092,139,2020-12-03 03:00:00,62.4,4.8,63451.0
8093,421,2020-12-03 04:00:00,999.0,2.24,88696.0
8094,479,2020-12-03 05:00:00,75.19,2.65,53029.0
8095,434,2020-12-03 06:00:00,94.13,4.02,37701.0
8096,80,2020-12-03 07:00:00,68.01,0.41,2593.0
8097,449,2020-12-03 08:00:00,139.72,4.31,68714.0
8098,185,2020-12-03 09:00:00,90.08,2.07,26426.0
8099,176,2020-12-03 10:00:00,98.07,4.7,39853.0
8100,232,2020-12-03 11:00:00,108.3,1.76,9333.0
8101,473,2020-12-03 12:00:00,93.03,2.47,38539.0
8102,57,2020-12-03 13:00:00,65.91,1.85,89788.0
8103,120,2020-12-03 14:00:00,50.34,4.14,27956.0
8104,377,2020-12-03 15:00:00,88.17,3.03,17479.0
8105,105,2020-12-03 16:00:00,131.16,0.22,21759.0
8106,56,2020-12-03 17:00:00,95.34,3.36,81660.0
8107,7,2020-12-03 18:00:00,147.05,0.53,985.0
8108,421,2020-12-03 19:00:00,104.63,1.72,75861.0
8109,54,2020-12-03 20:00:00,97.97,1.95,3187.0
8110,256,2020-12-03 21:00:00,64.23,3.77,30185.0
8111,87,2020-12-03 22:00:00,57.86,3.48,28594.0
8112,158,2020-12-03 23:00:00,84.06,1.25,73385.0
8113,19,2020-12-04 00:00:00,115.8,4.1,38222.0
8114,432,2020-12-04 01:00:00,79.5,1.92,43410.0
8115,483,2020-12-04 02:00:00,73.18,1.67,32391.0
8116,93,2020-12-04 03:00:00,97.65,0.51,36926.0
8117,302,2020-12-04 04:00:00,101.62,1.98,95655.0
8118,315,2020-12-04 05:00:00,76.86,3.03,22529.0
8119,454,2020-12-04 06:00:00,135.3,3.15,31410.0
8120,229,2020-12-04 07:00:00,107.17,3.27,68268.0
8121,96,2020-12-04 08:00:00,82.38,3.45,57197.0
8122,495,2020-12-04 09:00:00,139.76,2.25,37055.0
8123,144,2020-12-04 10:00:00,90.83,1.35,96963.0
8124,408,2020-12-04 11:00:00,143.61,0.77,23540.0
8125,252,2020-12-04 12:00:00,117.62,0.54,35919.0
8126,219,2020-12-04 13:00:00,133.42,2.29,3058.0
8127,315,2020-12-04 14:00:00,124.07,0.91,19832.0
8128,335,2020-12-04 15:00:00,110.33,4.95,87275.0
8129,37,2020-12-04 16:00:00,122.61,2.22,84534.0
8130,77,2020-12-04 17:00:00,65.39,4.2,86106.0
8131,59,2020-12-04 18:00:00,65.38,3.88,93870.0
8132,426,2020-12-04 19:00:00,117.51,3.48,35887.0
8133,10,2020-12-04 20:00:00,140.63,2.77,36619.0
8134,325,2020-12-04 21:00:00,113.76,4.55,68886.0
8135,246,2020-12-04 22:00:00,145.49,3.61,87338.0
8136,37,2020-12-04 23:00:00,50.77,1.69,83416.0
8137,374,2020-12-05 00:00:00,111.55,0.35,91276.0
8138,235,2020-12-05 01:00:00,105.5,1.69,96629.0
8139,53,2020-12-05 02:00:00,143.38,2.73,91502.0
8140,238,2020-12-05 03:00:00,89.04,2.11,34067.0
8141,71,2020-12-05 04:00:00,110.96,0.9,61368.0
8142,327,2020-12-05 05:00:00,142.07,3.07,74107.0
8143,129,2020-12-05 06:00:00,137.95,3.21,71375.0
8144,329,2020-12-05 07:00:00,79.66,2.11,85652.0
8145,201,2020-12-05 08:00:00,73.23,4.88,38025.0
8146,451,2020-12-05 09:00:00,93.38,2.72,24720.0
8147,160,2020-12-05 10:00:00,147.17,2.51,70701.0
8148,320,2020-12-05 11:00:00,64.58,2.03,90588.0
8149,93,2020-12-05 12:00:00,60.11,3.24,36945.0
8150,274,2020-12-05 13:00:00,104.1,0.89,96581.0
8151,297,2020-12-05 14:00:00,140.41,1.92,217.0
8152,305,2020-12-05 15:00:00,123.43,1.55,39312.0
8153,336,2020-12-05 16:00:00,97.03,0.91,42363.0
8154,129,2020-12-05 17:00:00,115.45,2.49,36384.0
8155,262,2020-12-05 18:00:00,57.41,2.04,66979.0
8156,494,2020-12-05 19:00:00,141.38,0.79,74465.0
8157,307,2020-12-05 20:00:00,85.59,2.68,31066.0
8158,344,2020-12-05 21:00:00,68.9,1.51,26168.0
8159,232,2020-12-05 22:00:00,114.11,4.26,22176.0
8160,464,2020-12-05 23:00:00,130.74,2.68,81010.0
8161,414,2020-12-06 00:00:00,143.76,1.3,90651.0
8162,100,2020-12-06 01:00:00,91.13,4.87,82315.0
8163,224,2020-12-06 02:00:00,103.03,4.76,18148.0
8164,388,2020-12-06 03:00:00,103.54,2.22,56916.0
8165,130,2020-12-06 04:00:00,127.54,2.64,33180.0
8166,458,2020-12-06 05:00:00,147.38,1.96,77623.0
8167,453,2020-12-06 06:00:00,143.52,0.16,24170.0
8168,52,2020-12-06 07:00:00,68.09,0.71,79560.0
8169,299,2020-12-06 08:00:00,101.72,4.54,47192.0
8170,383,2020-12-06 09:00:00,132.93,3.61,5013.0
8171,53,2020-12-06 10:00:00,109.19,2.73,74631.0
8172,464,2020-12-06 11:00:00,118.38,1.18,64314.0
8173,375,2020-12-06 12:00:00,121.99,4.6,42917.0
8174,90,2020-12-06 13:00:00,76.14,3.98,616.0
8175,96,2020-12-06 14:00:00,123.73,1.7,66339.0
8176,433,2020-12-06 15:00:00,144.2,0.32,7428.0
8177,305,2020-12-06 16:00:00,126.44,3.42,49055.0
8178,166,2020-12-06 17:00:00,91.06,4.25,58112.0
8179,206,2020-12-06 18:00:00,71.48,4.09,46853.0
8180,460,2020-12-06 19:00:00,109.28,2.34,10554.0
8181,455,2020-12-06 20:00:00,103.71,1.78,43014.0
8182,287,2020-12-06 21:00:00,54.06,3.04,3593.0
8183,409,2020-12-06 22:00:00,57.76,2.16,65868.0
8184,262,2020-12-06 23:00:00,114.56,0.38,18570.0
8185,241,2020-12-07 00:00:00,54.39,0.51,84267.0
8186,228,2020-12-07 01:00:00,132.46,2.2,49171.0
8187,117,2020-12-07 02:00:00,98.28,4.44,21333.0
8188,83,2020-12-07 03:00:00,125.95,2.86,36062.0
8189,298,2020-12-07 04:00:00,101.19,3.19,21380.0
8190,348,2020-12-07 05:00:00,50.71,2.09,5223.0
8191,273,2020-12-07 06:00:00,99.0,4.31,9451.0
8192,362,2020-12-07 07:00:00,134.28,3.05,25418.0
8193,395,2020-12-07 08:00:00,56.24,1.63,52746.0
8194,394,2020-12-07 09:00:00,111.71,3.45,46246.0
8195,452,2020-12-07 10:00:00,81.96,1.38,62799.0
8196,236,2020-12-07 11:00:00,120.72,1.1,59247.0
8197,422,2020-12-07 12:00:00,104.53,4.57,41691.0
8198,453,2020-12-07 13:00:00,112.03,0.57,36961.0
8199,117,2020-12-07 14:00:00,92.31,2.55,77117.0
8200,111,2020-12-07 15:00:00,88.66,4.73,27844.0
8201,374,2020-12-07 16:00:00,105.7,2.26,33652.0
8202,327,2020-12-07 17:00:00,76.38,3.27,3426.0
8203,257,2020-12-07 18:00:00,77.22,1.73,81960.0
8204,241,2020-12-07 19:00:00,88.57,4.97,91072.0
8205,421,2020-12-07 20:00:00,110.32,2.39,2698.0
8206,177,2020-12-07 21:00:00,149.24,2.41,97605.0
8207,184,2020-12-07 22:00:00,92.59,1.23,6957.0
8208,332,2020-12-07 23:00:00,108.15,0.6,87412.0
8209,189,2020-12-08 00:00:00,77.89,3.18,44177.0
8210,176,2020-12-08 01:00:00,97.09,3.69,7381.0
8211,345,2020-12-08 02:00:00,73.79,3.47,58771.0
8212,193,2020-12-08 03:00:00,103.23,1.67,68636.0
8213,332,2020-12-08 04:00:00,130.02,0.72,72303.0
8214,398,2020-12-08 05:00:00,102.58,1.57,69874.0
8215,179,2020-12-08 06:00:00,147.47,2.21,60009.0
8216,31,2020-12-08 07:00:00,103.89,2.08,60464.0
8217,210,2020-12-08 08:00:00,129.26,2.14,63877.0
8218,64,2020-12-08 09:00:00,51.86,1.8,43857.0
8219,213,2020-12-08 10:00:00,53.52,3.11,94212.0
8220,449,2020-12-08 11:00:00,119.01,3.96,69576.0
8221,117,2020-12-08 12:00:00,61.44,1.45,90025.0
8222,361,2020-12-08 13:00:00,66.86,2.03,37793.0
8223,488,2020-12-08 14:00:00,94.5,1.19,80288.0
8224,152,2020-12-08 15:00:00,70.21,3.51,15846.0
8225,333,2020-12-08 16:00:00,120.98,3.24,41046.0
8226,381,2020-12-08 17:00:00,111.41,4.59,17836.0
8227,391,2020-12-08 18:00:00,113.68,2.92,32154.0
8228,162,2020-12-08 19:00:00,103.64,2.42,96717.0
8229,3,2020-12-08 20:00:00,61.56,3.99,68525.0
8230,130,2020-12-08 21:00:00,111.4,3.06,581.0
8231,147,2020-12-08 22:00:00,83.5,4.29,98041.0
8232,4,2020-12-08 23:00:00,137.02,1.34,76712.0
8233,194,2020-12-09 00:00:00,119.28,1.75,48282.0
8234,208,2020-12-09 01:00:00,110.99,0.84,93821.0
8235,159,2020-12-09 02:00:00,113.59,0.43,87117.0
8236,103,2020-12-09 03:00:00,102.93,3.49,51911.0
8237,235,2020-12-09 04:00:00,146.07,3.01,7968.0
8238,215,2020-12-09 05:00:00,87.98,2.49,69199.0
8239,326,2020-12-09 06:00:00,77.22,3.94,63971.0
8240,273,2020-12-09 07:00:00,79.26,4.54,10663.0
8241,280,2020-12-09 08:00:00,91.91,2.74,48321.0
8242,299,2020-12-09 09:00:00,135.18,1.65,56876.0
8243,188,2020-12-09 10:00:00,101.13,4.88,40336.0
8244,401,2020-12-09 11:00:00,116.52,3.89,73694.0
8245,260,2020-12-09 12:00:00,66.62,2.49,135.0
8246,452,2020-12-09 13:00:00,129.07,0.36,60795.0
8247,129,2020-12-09 14:00:00,106.64,2.03,61758.0
8248,291,2020-12-09 15:00:00,84.16,0.89,23087.0
8249,283,2020-12-09 16:00:00,79.75,2.59,87721.0
8250,347,2020-12-09 17:00:00,999.0,3.92,62139.0
8251,232,2020-12-09 18:00:00,111.43,2.69,68530.0
8252,362,2020-12-09 19:00:00,133.79,0.12,97625.0
8253,123,2020-12-09 20:00:00,122.4,4.02,95285.0
8254,401,2020-12-09 21:00:00,70.37,4.91,30695.0
8255,127,2020-12-09 22:00:00,132.74,4.91,43068.0
8256,272,2020-12-09 23:00:00,132.22,3.59,7555.0
8257,156,2020-12-10 00:00:00,67.54,0.89,22761.0
8258,375,2020-12-10 01:00:00,80.98,4.61,21852.0
8259,454,2020-12-10 02:00:00,69.35,4.19,29689.0
8260,184,2020-12-10 03:00:00,142.42,0.53,85866.0
8261,356,2020-12-10 04:00:00,86.8,4.45,56479.0
8262,339,2020-12-10 05:00:00,144.01,0.3,10873.0
8263,334,2020-12-10 06:00:00,50.91,2.09,82798.0
8264,120,2020-12-10 07:00:00,106.06,3.15,31684.0
8265,308,2020-12-10 08:00:00,132.24,0.52,50761.0
8266,252,2020-12-10 09:00:00,136.77,4.94,9631.0
8267,147,2020-12-10 10:00:00,100.63,1.43,86510.0
8268,471,2020-12-10 11:00:00,66.55,4.58,22944.0
8269,183,2020-12-10 12:00:00,146.14,2.73,51965.0
8270,363,2020-12-10 13:00:00,126.5,1.22,91945.0
8271,131,2020-12-10 14:00:00,101.93,1.49,15393.0
8272,496,2020-12-10 15:00:00,78.18,4.48,85488.0
8273,46,2020-12-10 16:00:00,110.48,1.81,94914.0
8274,205,2020-12-10 17:00:00,122.0,2.86,98116.0
8275,437,2020-12-10 18:00:00,58.59,3.44,1274.0
8276,290,2020-12-10 19:00:00,101.42,2.25,89302.0
8277,130,2020-12-10 20:00:00,93.47,3.61,52522.0
8278,260,2020-12-10 21:00:00,143.28,1.64,39710.0
8279,325,2020-12-10 22:00:00,59.8,3.23,80755.0
8280,363,2020-12-10 23:00:00,79.36,2.09,87155.0
8281,246,2020-12-11 00:00:00,118.37,2.91,28525.0
8282,132,2020-12-11 01:00:00,143.47,3.67,97908.0
8283,335,2020-12-11 02:00:00,124.16,0.92,82948.0
8284,335,2020-12-11 03:00:00,65.88,1.77,54441.0
8285,52,2020-12-11 04:00:00,125.08,2.97,73399.0
8286,66,2020-12-11 05:00:00,60.2,3.23,2383.0
8287,463,2020-12-11 06:00:00,123.5,4.43,95629.0
8288,342,2020-12-11 07:00:00,129.15,3.03,97133.0
8289,36,2020-12-11 08:00:00,107.95,3.18,85774.0
8290,119,2020-12-11 09:00:00,146.68,3.71,23890.0
8291,255,2020-12-11 10:00:00,137.24,0.6,60552.0
8292,374,2020-12-11 11:00:00,149.86,3.57,84777.0
8293,333,2020-12-11 12:00:00,137.73,4.0,47336.0
8294,498,2020-12-11 13:00:00,79.41,2.95,70036.0
8295,272,2020-12-11 14:00:00,147.18,2.52,34916.0
8296,489,2020-12-11 15:00:00,87.08,2.5,56857.0
8297,13,2020-12-11 16:00:00,91.63,0.27,57943.0
8298,135,2020-12-11 17:00:00,60.09,0.1,42384.0
8299,13,2020-12-11 18:00:00,128.3,1.97,27276.0
8300,354,2020-12-11 19:00:00,139.71,4.67,88504.0
8301,296,2020-12-11 20:00:00,999.0,4.43,58286.0
8302,259,2020-12-11 21:00:00,134.74,3.7,93066.0
8303,345,2020-12-11 22:00:00,102.38,0.69,17107.0
8304,28,2020-12-11 23:00:00,72.07,0.69,5772.0
8305,496,2020-12-12 00:00:00,59.05,0.48,71007.0
8306,368,2020-12-12 01:00:00,142.49,2.04,72961.0
8307,268,2020-12-12 02:00:00,116.92,0.78,10113.0
8308,248,2020-12-12 03:00:00,64.6,4.24,64706.0
8309,289,2020-12-12 04:00:00,70.44,1.81,78037.0
8310,466,2020-12-12 05:00:00,148.31,1.64,70780.0
8311,343,2020-12-12 06:00:00,117.66,0.4,34456.0
8312,340,2020-12-12 07:00:00,53.73,2.07,12851.0
8313,291,2020-12-12 08:00:00,67.62,2.21,92937.0
8314,329,2020-12-12 09:00:00,62.76,3.29,65114.0
8315,349,2020-12-12 10:00:00,114.49,0.82,78864.0
8316,204,2020-12-12 11:00:00,121.89,4.31,48335.0
8317,52,2020-12-12 12:00:00,83.74,3.38,38137.0
8318,377,2020-12-12 13:00:00,57.99,0.37,81985.0
8319,85,2020-12-12 14:00:00,112.48,1.48,88150.0
8320,16,2020-12-12 15:00:00,71.01,0.87,46859.0
8321,2,2020-12-12 16:00:00,66.31,2.29,84962.0
8322,186,2020-12-12 17:00:00,104.04,1.51,57826.0
8323,6,2020-12-12 18:00:00,79.61,3.72,64397.0
8324,181,2020-12-12 19:00:00,94.34,3.45,35663.0
8325,122,2020-12-12 20:00:00,110.07,4.57,44635.0
8326,43,2020-12-12 21:00:00,108.06,0.96,41441.0
8327,20,2020-12-12 22:00:00,55.43,4.99,20430.0
8328,346,2020-12-12 23:00:00,74.02,2.92,66752.0
8329,212,2020-12-13 00:00:00,90.17,1.19,56122.0
8330,240,2020-12-13 01:00:00,87.71,3.75,92959.0
8331,449,2020-12-13 02:00:00,98.33,1.08,76499.0
8332,413,2020-12-13 03:00:00,139.11,4.11,55821.0
8333,329,2020-12-13 04:00:00,141.41,2.43,17012.0
8334,486,2020-12-13 05:00:00,99.96,4.82,98766.0
8335,48,2020-12-13 06:00:00,130.93,1.05,97091.0
8336,31,2020-12-13 07:00:00,92.23,4.4,25632.0
8337,31,2020-12-13 08:00:00,60.43,1.88,96265.0
8338,39,2020-12-13 09:00:00,87.49,0.47,28790.0
8339,425,2020-12-13 10:00:00,95.23,2.43,11149.0
8340,260,2020-12-13 11:00:00,103.28,4.34,22206.0
8341,378,2020-12-13 12:00:00,147.36,1.37,85465.0
8342,161,2020-12-13 13:00:00,106.4,1.33,20363.0
8343,171,2020-12-13 14:00:00,53.72,4.42,4641.0
8344,486,2020-12-13 15:00:00,60.6,1.74,97438.0
8345,482,2020-12-13 16:00:00,117.84,4.63,47845.0
8346,462,2020-12-13 17:00:00,107.77,2.81,84466.0
8347,166,2020-12-13 18:00:00,85.63,0.51,71456.0
8348,129,2020-12-13 19:00:00,134.26,1.43,5008.0
8349,410,2020-12-13 20:00:00,58.6,2.95,57740.0
8350,195,2020-12-13 21:00:00,119.62,1.64,33107.0
8351,1,2020-12-13 22:00:00,80.96,2.02,5503.0
8352,212,2020-12-13 23:00:00,105.72,1.68,14031.0
8353,264,2020-12-14 00:00:00,97.05,1.63,61311.0
8354,40,2020-12-14 01:00:00,127.91,0.21,17771.0
8355,20,2020-12-14 02:00:00,95.05,0.88,19429.0
8356,10,2020-12-14 03:00:00,101.69,3.89,91000.0
8357,172,2020-12-14 04:00:00,86.47,4.14,80195.0
8358,221,2020-12-14 05:00:00,65.47,4.55,81830.0
8359,31,2020-12-14 06:00:00,120.88,4.04,83179.0
8360,435,2020-12-14 07:00:00,60.75,0.12,44434.0
8361,486,2020-12-14 08:00:00,118.28,1.56,74321.0
8362,474,2020-12-14 09:00:00,149.23,1.65,58361.0
8363,469,2020-12-14 10:00:00,95.54,2.6,61827.0
8364,119,2020-12-14 11:00:00,63.56,1.19,88842.0
8365,367,2020-12-14 12:00:00,55.76,4.78,85067.0
8366,272,2020-12-14 13:00:00,74.43,0.22,8142.0
8367,335,2020-12-14 14:00:00,122.18,1.47,14606.0
8368,48,2020-12-14 15:00:00,53.13,0.14,78982.0
8369,145,2020-12-14 16:00:00,51.76,2.97,88266.0
8370,424,2020-12-14 17:00:00,142.22,4.24,8053.0
8371,400,2020-12-14 18:00:00,61.41,3.51,49735.0
8372,252,2020-12-14 19:00:00,64.43,3.77,22448.0
8373,475,2020-12-14 20:00:00,132.25,2.45,30266.0
8374,203,2020-12-14 21:00:00,95.61,3.59,9731.0
8375,137,2020-12-14 22:00:00,91.98,2.93,47640.0
8376,409,2020-12-14 23:00:00,142.84,0.54,88085.0
8377,100,2020-12-15 00:00:00,51.88,0.84,22045.0
8378,91,2020-12-15 01:00:00,53.92,0.6,26323.0
8379,168,2020-12-15 02:00:00,66.14,3.82,60290.0
8380,50,2020-12-15 03:00:00,89.26,2.76,8484.0
8381,170,2020-12-15 04:00:00,131.63,4.15,19357.0
8382,453,2020-12-15 05:00:00,126.34,3.45,73303.0
8383,238,2020-12-15 06:00:00,92.16,1.13,45902.0
8384,382,2020-12-15 07:00:00,109.87,2.06,54750.0
8385,229,2020-12-15 08:00:00,101.9,1.53,67815.0
8386,277,2020-12-15 09:00:00,112.75,1.05,96489.0
8387,30,2020-12-15 10:00:00,63.36,3.44,68402.0
8388,26,2020-12-15 11:00:00,101.05,1.1,54311.0
8389,240,2020-12-15 12:00:00,59.79,3.12,84104.0
8390,342,2020-12-15 13:00:00,108.85,2.84,25660.0
8391,364,2020-12-15 14:00:00,50.54,3.61,95130.0
8392,99,2020-12-15 15:00:00,104.25,3.5,36457.0
8393,175,2020-12-15 16:00:00,106.66,4.48,83610.0
8394,418,2020-12-15 17:00:00,110.07,3.83,56232.0
8395,343,2020-12-15 18:00:00,93.13,3.63,68598.0
8396,125,2020-12-15 19:00:00,137.27,3.35,78602.0
8397,419,2020-12-15 20:00:00,124.03,1.31,76662.0
8398,359,2020-12-15 21:00:00,138.55,2.13,17215.0
8399,291,2020-12-15 22:00:00,121.83,0.21,13603.0
8400,26,2020-12-15 23:00:00,64.57,0.25,15812.0
8401,128,2020-12-16 00:00:00,134.66,2.73,4250.0
8402,26,2020-12-16 01:00:00,78.41,1.34,97815.0
8403,40,2020-12-16 02:00:00,53.18,2.98,39565.0
8404,485,2020-12-16 03:00:00,85.43,1.98,36292.0
8405,88,2020-12-16 04:00:00,54.33,2.59,99801.0
8406,103,2020-12-16 05:00:00,115.13,1.23,37395.0
8407,60,2020-12-16 06:00:00,99.19,2.4,54580.0
8408,8,2020-12-16 07:00:00,106.75,2.49,79064.0
8409,105,2020-12-16 08:00:00,110.26,0.1,53321.0
8410,445,2020-12-16 09:00:00,88.21,3.49,32452.0
8411,74,2020-12-16 10:00:00,108.6,3.89,60049.0
8412,346,2020-12-16 11:00:00,71.61,1.29,38993.0
8413,147,2020-12-16 12:00:00,58.64,3.84,93235.0
8414,38,2020-12-16 13:00:00,61.57,0.52,94646.0
8415,58,2020-12-16 14:00:00,149.2,3.91,69853.0
8416,421,2020-12-16 15:00:00,67.95,3.42,13270.0
8417,292,2020-12-16 16:00:00,61.05,4.14,60265.0
8418,179,2020-12-16 17:00:00,113.84,2.46,6145.0
8419,455,2020-12-16 18:00:00,89.98,4.87,49422.0
8420,375,2020-12-16 19:00:00,62.87,4.25,72851.0
8421,188,2020-12-16 20:00:00,120.86,1.92,75443.0
8422,321,2020-12-16 21:00:00,117.0,3.99,4417.0
8423,145,2020-12-16 22:00:00,144.91,2.07,95584.0
8424,27,2020-12-16 23:00:00,145.67,0.92,22143.0
8425,111,2020-12-17 00:00:00,133.75,3.74,98810.0
8426,103,2020-12-17 01:00:00,58.27,1.31,77119.0
8427,14,2020-12-17 02:00:00,59.74,4.17,46697.0
8428,346,2020-12-17 03:00:00,126.46,3.37,
8429,350,2020-12-17 04:00:00,125.97,0.2,84198.0
8430,308,2020-12-17 05:00:00,67.28,4.59,50211.0
8431,409,2020-12-17 06:00:00,70.83,4.88,7506.0
8432,334,2020-12-17 07:00:00,51.06,1.3,88829.0
8433,223,2020-12-17 08:00:00,146.08,2.08,4067.0
8434,82,2020-12-17 09:00:00,125.4,3.13,13146.0
8435,297,2020-12-17 10:00:00,94.15,2.81,36464.0
8436,241,2020-12-17 11:00:00,85.09,1.93,78781.0
8437,90,2020-12-17 12:00:00,111.73,2.25,35331.0
8438,284,2020-12-17 13:00:00,90.17,0.87,62005.0
8439,368,2020-12-17 14:00:00,94.63,3.65,80266.0
8440,12,2020-12-17 15:00:00,105.84,2.07,46247.0
8441,446,2020-12-17 16:00:00,140.63,2.84,87962.0
8442,51,2020-12-17 17:00:00,146.32,0.77,1560.0
8443,175,2020-12-17 18:00:00,67.32,2.3,65681.0
8444,18,2020-12-17 19:00:00,64.59,3.02,62394.0
8445,372,2020-12-17 20:00:00,145.28,3.3,37780.0
8446,200,2020-12-17 21:00:00,83.87,1.22,16163.0
8447,356,2020-12-17 22:00:00,144.39,0.54,38883.0
8448,184,2020-12-17 23:00:00,107.17,0.28,21620.0
8449,492,2020-12-18 00:00:00,83.07,1.56,55563.0
8450,437,2020-12-18 01:00:00,58.26,3.38,56822.0
8451,136,2020-12-18 02:00:00,99.59,1.64,81444.0
8452,93,2020-12-18 03:00:00,132.45,1.46,10645.0
8453,71,2020-12-18 04:00:00,80.24,3.7,79188.0
8454,30,2020-12-18 05:00:00,92.54,3.39,81240.0
8455,241,2020-12-18 06:00:00,61.26,4.31,44107.0
8456,313,2020-12-18 07:00:00,53.88,0.7,26055.0
8457,328,2020-12-18 08:00:00,109.25,0.11,83295.0
8458,102,2020-12-18 09:00:00,147.28,1.46,99364.0
8459,197,2020-12-18 10:00:00,90.79,2.19,31535.0
